Enrichment,Pitch,FuelRad,FuelTemp,ModTemp,ModDens,Keff
3.83,1.623,0.611,976.5,318.9,0.996,1.36704
2.06,1.352,0.588,1093.7,315.0,0.998,1.05976
2.41,1.456,0.365,1625.3,446.8,0.903,1.29647
4.71,1.178,0.467,870.0,319.2,0.996,1.30742
5.3,1.179,0.35,1612.2,421.5,0.927,1.48024
1.12,1.469,0.242,1766.5,459.3,0.89,0.73447
2.37,1.789,0.381,1066.5,389.3,0.953,1.22271
6.47,1.05,0.207,1582.6,332.7,0.99,1.51719
3.99,1.583,0.349,583.6,455.2,0.894,1.44206
7.09,1.43,0.604,1678.2,451.2,0.898,1.26393
3.85,1.191,0.493,1534.7,375.5,0.964,1.19418
2.3,1.275,0.429,1667.4,410.5,0.936,1.2698
5.66,1.226,0.318,1127.7,550.5,0.768,1.51652
1.59,1.596,0.266,921.3,498.8,0.844,0.9211
6.82,1.553,0.362,1563.2,312.1,0.999,1.56289
8.01,1.093,0.329,654.9,599.3,0.661,1.4876
8.72,1.814,0.336,1327.0,582.0,0.706,1.60579
5.65,1.526,0.488,1432.8,439.4,0.91,1.48641
4.67,1.144,0.315,718.2,348.1,0.981,1.4968
5.11,1.482,0.327,476.6,438.2,0.911,1.51256
5.82,1.433,0.399,1612.4,583.3,0.703,1.49456
5.91,1.149,0.462,885.5,557.9,0.755,1.24168
7.48,1.698,0.64,1379.2,451.2,0.898,1.42435
4.15,1.221,0.52,1524.0,540.4,0.785,1.11044
6.73,1.766,0.517,1076.4,596.4,0.67,1.51778
2.76,1.078,0.296,1489.1,487.5,0.858,1.33755
3.47,1.103,0.466,1779.9,564.7,0.742,1.0483
4.15,1.6,0.696,1691.3,483.8,0.862,1.15035
2.86,1.266,0.238,1783.2,457.5,0.892,1.23953
5.36,1.301,0.333,1070.3,456.2,0.893,1.52287
5.91,1.216,0.309,621.5,450.3,0.899,1.5502
1.94,1.449,0.606,1785.1,504.1,0.837,1.04637
1.31,1.654,0.314,1755.0,528.9,0.803,0.92907
8.81,1.858,0.685,526.2,502.0,0.84,1.48304
7.81,1.372,0.349,804.5,437.1,0.912,1.59869
1.79,1.918,0.32,1283.3,397.1,0.947,0.93202
7.22,1.44,0.403,1130.5,527.6,0.805,1.55259
2.88,1.54,0.375,1603.8,465.7,0.883,1.35212
8.22,1.043,0.231,1634.1,365.0,0.971,1.58789
8.71,1.631,0.327,1796.3,538.8,0.787,1.60348
6.78,1.301,0.202,637.8,595.4,0.673,1.51768
7.46,1.507,0.514,1108.3,524.9,0.808,1.46818
3.88,1.012,0.245,417.5,370.1,0.967,1.44978
4.02,1.813,0.578,1701.3,342.3,0.985,1.44746
5.48,1.469,0.329,1451.4,592.6,0.68,1.52039
4.43,1.136,0.322,1566.5,584.5,0.7,1.42138
7.87,1.665,0.52,1252.6,437.6,0.912,1.55098
6.11,1.645,0.686,1325.1,362.0,0.973,1.31326
3.82,1.78,0.402,1250.6,410.5,0.936,1.41885
1.36,1.206,0.5,763.8,447.2,0.902,1.00127
1.14,1.951,0.878,682.9,461.5,0.887,0.92063
7.94,1.59,0.343,677.0,377.8,0.962,1.59744
4.29,1.515,0.424,1241.7,456.9,0.892,1.47342
2.53,1.961,0.53,922.2,488.7,0.856,1.34852
4.1,1.85,0.212,1499.5,498.4,0.844,1.04564
6.96,1.923,0.889,978.8,438.0,0.911,1.20682
6.77,1.569,0.461,1245.8,564.8,0.742,1.51927
2.1,1.32,0.283,326.1,321.5,0.995,1.18738
3.65,1.826,0.268,1259.4,318.4,0.997,1.13076
6.51,1.382,0.257,397.3,384.2,0.957,1.52014
1.58,1.976,0.233,992.4,594.9,0.674,0.72585
4.77,1.801,0.272,856.7,363.3,0.972,1.27535
6.43,1.763,0.702,1064.0,596.6,0.669,1.29266
3.68,1.909,0.515,868.6,476.3,0.871,1.45471
7.96,1.445,0.351,1737.4,498.1,0.845,1.58773
4.87,1.707,0.371,398.4,332.5,0.99,1.48422
1.6,1.074,0.301,1096.4,536.7,0.791,1.16956
5.84,1.838,0.74,1717.9,391.2,0.952,1.3493
1.29,1.374,0.343,552.0,464.6,0.884,1.07119
7.42,1.465,0.226,1580.6,300.8,1.003,1.44079
5.2,1.965,0.313,1663.7,549.9,0.769,1.40113
1.02,1.813,0.696,987.3,557.9,0.755,0.99289
5.56,1.089,0.229,1140.8,573.1,0.726,1.51417
7.4,1.448,0.597,575.8,491.1,0.853,1.32587
1.04,1.7,0.503,1231.3,384.0,0.957,1.02954
5.81,1.609,0.692,1636.6,482.1,0.864,1.22146
2.84,1.216,0.327,1370.3,391.7,0.951,1.35867
2.87,1.474,0.33,1738.0,542.8,0.781,1.33601
2.95,1.725,0.352,1797.4,578.1,0.715,1.32757
3.88,1.63,0.677,925.9,412.4,0.935,1.25623
1.61,1.547,0.461,974.8,314.8,0.998,1.20213
2.41,1.84,0.843,796.3,544.8,0.778,0.98974
3.84,1.244,0.351,601.1,485.7,0.86,1.45028
2.13,1.221,0.537,1597.3,361.2,0.973,1.00162
4.85,1.65,0.58,841.5,453.1,0.896,1.43489
3.8,1.645,0.691,361.8,303.1,1.002,1.28683
2.47,1.293,0.403,1257.5,374.8,0.964,1.3218
8.38,1.403,0.423,1665.7,494.2,0.85,1.53771
1.61,1.66,0.749,435.5,333.0,0.99,1.01357
6.2,1.515,0.358,1200.4,593.2,0.679,1.54674
7.22,1.288,0.336,1120.6,572.2,0.728,1.55177
3.34,1.303,0.262,1760.9,553.6,0.763,1.35355
7.39,1.073,0.457,815.7,414.2,0.933,1.24309
4.44,1.064,0.229,667.4,386.3,0.956,1.45737
3.31,1.792,0.201,1475.5,346.1,0.983,0.86931
5.65,1.499,0.255,446.2,431.7,0.917,1.44242
4.95,1.909,0.662,842.8,480.7,0.866,1.45336
4.25,1.98,0.695,477.0,375.8,0.963,1.45746
7.55,1.354,0.366,729.7,501.4,0.841,1.57852
2.56,1.309,0.256,798.5,358.1,0.975,1.21069
2.84,1.993,0.485,1451.4,515.9,0.821,1.35892
8.16,1.553,0.485,916.4,480.1,0.867,1.54845
8.09,1.692,0.335,1274.1,542.4,0.782,1.59512
5.2,1.899,0.759,992.9,582.7,0.705,1.28706
1.76,1.18,0.234,772.2,433.9,0.915,1.07255
3.69,1.792,0.73,878.2,509.7,0.83,1.25606
4.19,1.73,0.409,1653.2,598.0,0.665,1.46414
6.7,1.127,0.383,1647.1,480.8,0.866,1.42509
3.5,1.365,0.446,1450.8,331.6,0.99,1.39707
3.71,1.826,0.541,339.6,319.0,0.996,1.47299
7.97,1.372,0.549,1101.4,552.4,0.765,1.31198
3.77,1.186,0.304,564.8,442.8,0.906,1.45039
8.49,1.711,0.56,1588.7,364.6,0.971,1.54354
4.48,1.315,0.205,766.3,483.4,0.863,1.3239
1.15,1.028,0.397,1401.4,589.8,0.687,0.92174
1.2,1.595,0.331,654.2,331.0,0.991,0.91006
3.73,1.753,0.28,1724.4,539.1,0.787,1.27714
2.86,1.122,0.341,594.7,576.5,0.718,1.33762
3.15,1.639,0.359,1731.6,496.8,0.846,1.35296
7.13,1.343,0.577,840.7,320.0,0.996,1.28322
1.57,1.457,0.251,1297.5,331.4,0.99,0.89224
7.5,1.592,0.243,1696.0,349.3,0.981,1.43923
8.18,1.392,0.442,1385.1,326.1,0.993,1.54395
3.72,1.185,0.437,558.2,513.5,0.825,1.31172
6.84,1.57,0.28,1169.8,517.0,0.82,1.52904
4.27,1.055,0.256,376.0,332.4,0.99,1.47786
5.65,1.198,0.351,1041.9,442.7,0.907,1.50605
1.2,1.274,0.303,1674.2,351.2,0.98,0.98522
5.01,1.295,0.4,781.9,535.0,0.793,1.46224
1.16,1.824,0.42,733.3,505.3,0.836,0.99298
5.52,1.681,0.598,1126.5,565.1,0.742,1.39542
3.96,1.551,0.407,810.5,535.5,0.793,1.46503
3.9,1.609,0.371,1565.5,581.4,0.708,1.44358
5.19,1.706,0.299,1189.0,434.7,0.914,1.41649
7.76,1.229,0.323,1378.2,574.7,0.722,1.54791
2.3,1.363,0.313,1574.9,438.7,0.91,1.25028
6.85,1.571,0.272,1008.0,316.3,0.997,1.4789
3.99,1.927,0.764,481.3,367.3,0.969,1.36273
8.21,1.804,0.227,526.7,336.4,0.988,1.3412
7.44,1.81,0.62,509.4,449.2,0.9,1.52614
2.19,1.503,0.588,738.3,303.9,1.002,1.22976
1.36,1.792,0.749,641.1,597.1,0.668,0.97974
6.32,1.169,0.329,1618.4,461.7,0.887,1.5177
5.96,1.196,0.348,1785.8,381.4,0.959,1.50802
1.72,1.391,0.316,1253.4,393.3,0.95,1.12526
7.23,1.667,0.426,532.2,426.7,0.922,1.59913
8.49,1.61,0.686,1514.1,558.5,0.754,1.26223
5.72,1.195,0.227,757.7,380.8,0.96,1.48742
7.02,1.542,0.633,1628.7,432.7,0.916,1.3166
6.95,1.511,0.427,1796.7,569.3,0.733,1.52084
5.16,1.173,0.46,609.5,368.8,0.968,1.33465
4.19,1.689,0.637,924.4,375.2,0.964,1.37879
4.29,1.059,0.293,652.2,453.7,0.895,1.4685
6.89,1.944,0.721,1572.4,462.6,0.886,1.43788
1.08,1.851,0.239,764.3,328.9,0.992,0.51721
7.58,1.561,0.314,339.4,335.2,0.989,1.57542
4.15,1.75,0.566,441.5,439.5,0.91,1.46934
7.59,1.715,0.473,793.8,398.8,0.946,1.5952
1.43,1.216,0.494,1681.3,597.7,0.666,0.93122
8.02,1.02,0.218,1341.9,344.9,0.983,1.58416
5.54,1.591,0.413,1760.4,591.2,0.684,1.50671
8.53,1.823,0.597,451.2,442.7,0.907,1.56747
3.5,1.52,0.579,455.5,424.2,0.924,1.33895
2.6,1.051,0.338,602.6,395.0,0.949,1.3283
8.3,1.316,0.331,1675.7,419.3,0.928,1.59132
4.92,1.924,0.599,439.3,380.9,0.96,1.52178
2.02,1.629,0.228,522.0,479.1,0.868,0.88979
2.54,1.14,0.242,1213.1,525.0,0.808,1.27177
4.98,1.162,0.413,1393.9,589.6,0.688,1.30773
3.23,1.533,0.497,1544.4,430.7,0.918,1.38
1.2,1.235,0.216,1285.5,385.5,0.956,0.79515
2.62,1.587,0.487,1321.5,350.1,0.98,1.35223
3.91,1.735,0.242,688.9,450.5,0.899,1.16815
2.93,1.74,0.426,1708.6,533.7,0.795,1.36542
2.86,1.006,0.293,1542.7,358.6,0.975,1.34593
8.52,1.772,0.296,1306.7,305.0,1.002,1.50931
1.61,1.02,0.36,1451.0,511.6,0.827,1.11281
1.0,1.81,0.313,679.6,484.4,0.862,0.73395
1.44,1.789,0.505,639.8,437.1,0.912,1.16044
8.92,1.817,0.344,617.6,490.7,0.854,1.60554
4.43,1.195,0.237,900.6,319.0,0.996,1.41751
7.13,1.495,0.364,961.1,352.1,0.979,1.58504
7.59,1.971,0.258,1440.1,363.9,0.971,1.33341
2.68,1.287,0.531,1553.4,415.7,0.932,1.14429
2.17,1.733,0.456,1691.8,597.0,0.668,1.2821
7.31,1.755,0.48,300.2,300.2,1.003,1.60599
5.83,1.51,0.438,1585.8,481.9,0.864,1.51562
4.47,1.657,0.311,1081.9,467.3,0.881,1.41025
7.93,1.998,0.723,1019.5,393.8,0.95,1.50242
3.83,1.175,0.482,1063.0,371.6,0.966,1.21834
4.46,1.134,0.216,963.0,592.5,0.68,1.44888
2.78,1.835,0.276,911.0,573.3,0.725,1.14519
1.97,1.488,0.349,483.9,339.2,0.986,1.20583
3.62,1.806,0.582,453.6,404.9,0.941,1.44933
6.21,1.446,0.31,1282.5,305.9,1.001,1.53078
6.33,1.47,0.622,1615.2,390.7,0.952,1.26805
1.29,1.072,0.42,1622.8,415.3,0.932,1.00663
3.32,1.02,0.242,1114.5,569.8,0.732,1.38707
2.23,1.89,0.411,775.5,445.9,0.903,1.22438
4.14,1.542,0.451,1055.3,378.7,0.961,1.47086
7.85,1.245,0.389,1439.8,551.3,0.767,1.48651
6.82,1.027,0.289,1098.1,500.8,0.841,1.52164
1.45,1.621,0.642,1518.8,503.7,0.838,1.06478
3.86,1.325,0.386,1410.8,372.7,0.966,1.44095
5.3,1.053,0.42,977.4,317.3,0.997,1.29162
2.42,1.929,0.483,1737.9,444.4,0.905,1.30058
1.72,1.305,0.277,1308.2,326.9,0.993,1.08062
8.88,1.573,0.212,1350.5,578.5,0.714,1.51549
1.92,1.634,0.719,522.3,502.6,0.839,1.03656
3.03,1.815,0.223,1742.3,357.2,0.976,0.90838
7.1,1.56,0.278,1765.8,344.3,0.984,1.49931
6.07,1.119,0.308,739.6,555.6,0.759,1.51538
4.32,1.772,0.395,1336.4,351.8,0.979,1.44436
4.32,1.73,0.582,1553.6,399.7,0.945,1.43655
2.7,1.367,0.56,979.1,463.4,0.885,1.16792
4.46,1.659,0.359,951.3,506.5,0.834,1.4694
5.66,1.598,0.647,1359.0,326.8,0.993,1.3392
6.92,1.815,0.304,1525.2,539.5,0.786,1.51013
4.77,1.115,0.389,913.5,382.7,0.958,1.40452
7.43,1.835,0.672,944.0,421.9,0.926,1.47447
7.18,1.534,0.361,1763.8,584.1,0.701,1.56575
7.68,1.935,0.263,1429.1,518.1,0.818,1.42765
8.93,1.789,0.735,1143.3,443.4,0.906,1.37706
3.64,1.656,0.376,1261.3,598.1,0.665,1.43004
1.9,1.206,0.342,570.1,369.9,0.967,1.25238
1.09,1.108,0.442,653.8,553.9,0.762,0.93673
6.07,1.236,0.219,822.4,325.8,0.993,1.46768
5.79,1.94,0.793,1715.7,472.3,0.875,1.31651
8.75,1.28,0.4,1671.8,495.7,0.848,1.51564
7.66,1.018,0.331,1021.9,338.9,0.987,1.50086
1.03,1.448,0.341,348.5,341.5,0.985,0.93122
7.26,1.333,0.408,487.2,394.5,0.949,1.55974
6.95,1.371,0.228,1469.0,513.5,0.825,1.50583
3.07,1.967,0.23,1473.1,514.6,0.823,0.93945
7.01,1.195,0.322,580.7,355.1,0.977,1.57828
3.02,1.136,0.413,1629.6,572.8,0.726,1.21265
3.62,1.354,0.532,682.4,411.7,0.935,1.29137
5.46,1.839,0.76,404.4,314.9,0.998,1.36907
8.88,1.181,0.349,752.8,533.2,0.796,1.54809
3.18,1.698,0.542,1761.4,335.8,0.988,1.39243
5.88,1.877,0.573,1598.1,420.2,0.928,1.52411
2.97,1.264,0.426,915.9,591.9,0.682,1.289
2.2,1.178,0.23,1390.9,497.7,0.845,1.16764
1.99,1.556,0.658,1013.3,503.7,0.838,1.07276
1.5,1.266,0.227,1591.5,414.7,0.933,0.91754
3.27,1.143,0.393,1681.1,596.0,0.671,1.25214
7.99,1.158,0.487,418.6,333.1,0.99,1.32236
4.96,1.208,0.267,623.6,560.4,0.751,1.50648
5.12,1.538,0.246,328.5,303.5,1.002,1.34775
6.14,1.812,0.545,1339.4,512.3,0.826,1.5227
6.53,1.194,0.48,995.9,454.3,0.895,1.30272
1.6,1.325,0.279,1278.7,447.7,0.902,1.06247
3.13,1.402,0.295,1323.5,533.7,0.795,1.34906
4.01,1.36,0.333,662.9,493.4,0.851,1.46479
6.73,1.148,0.478,1041.9,545.7,0.776,1.21826
4.19,1.296,0.2,376.1,363.8,0.972,1.26497
1.6,1.186,0.331,667.6,587.0,0.694,1.18267
6.45,1.727,0.265,1003.1,557.8,0.755,1.46724
3.74,1.599,0.421,1616.8,551.8,0.766,1.43488
1.59,1.278,0.317,1203.3,571.6,0.729,1.15676
7.36,1.577,0.527,1711.4,370.7,0.967,1.50731
2.7,1.501,0.416,1379.7,575.3,0.721,1.34499
3.9,1.909,0.688,1154.5,330.2,0.991,1.41006
4.43,1.221,0.235,529.5,388.3,0.954,1.41759
3.89,1.674,0.335,874.6,587.3,0.694,1.42839
7.11,1.068,0.371,557.3,472.0,0.876,1.44566
6.37,1.135,0.379,1470.2,438.1,0.911,1.44764
5.64,1.351,0.468,836.5,348.8,0.981,1.46175
6.81,1.737,0.602,1698.9,585.0,0.699,1.41646
7.25,1.533,0.689,301.9,300.7,1.003,1.27841
1.22,1.885,0.849,643.2,532.4,0.797,0.90316
6.99,1.391,0.431,310.1,309.3,1.0,1.5669
7.88,1.803,0.773,445.7,358.5,0.975,1.36161
1.62,1.788,0.622,688.3,364.3,0.971,1.21668
7.41,1.777,0.674,1112.5,462.0,0.887,1.42796
5.52,1.701,0.409,1354.7,446.8,0.903,1.53053
3.24,1.646,0.708,330.2,307.1,1.001,1.23176
4.29,1.112,0.303,987.9,301.1,1.003,1.47218
3.07,1.183,0.489,1038.2,348.6,0.981,1.179
8.8,1.856,0.507,1226.4,424.5,0.924,1.60945
7.17,1.556,0.349,840.9,527.9,0.804,1.58808
3.99,1.841,0.54,1493.5,471.7,0.876,1.45727
3.06,1.499,0.221,1019.7,569.0,0.734,1.17277
2.63,1.405,0.349,430.8,352.8,0.979,1.33916
5.01,1.256,0.444,694.0,345.0,0.983,1.42997
8.43,1.059,0.274,1166.5,599.3,0.661,1.54128
8.83,1.667,0.694,911.7,545.0,0.777,1.32396
7.95,1.203,0.25,1469.1,320.8,0.995,1.57853
5.77,1.453,0.359,490.9,480.2,0.866,1.55589
4.49,1.048,0.246,734.5,495.5,0.848,1.47808
1.24,1.738,0.463,1778.3,454.7,0.894,1.06388
6.73,1.178,0.256,1117.9,551.3,0.767,1.56049
4.8,1.819,0.426,913.9,541.5,0.783,1.50841
4.35,1.518,0.5,886.9,341.4,0.985,1.45767
4.87,1.472,0.377,1086.0,345.5,0.983,1.50685
4.67,1.41,0.588,690.0,383.2,0.958,1.27015
1.49,1.205,0.401,305.9,305.3,1.001,1.18904
3.83,1.735,0.301,1739.8,320.5,0.996,1.27016
2.14,1.8,0.779,1613.6,407.4,0.939,1.09258
6.26,1.633,0.272,1396.5,460.0,0.889,1.45767
8.61,1.45,0.365,568.5,384.7,0.957,1.62329
2.23,1.429,0.383,1658.2,379.1,0.961,1.28254
3.56,1.894,0.683,429.4,324.8,0.994,1.41593
8.2,1.888,0.217,1454.3,555.4,0.76,1.37164
1.91,1.393,0.358,1544.3,452.6,0.897,1.22101
1.48,1.143,0.24,1259.9,356.0,0.977,1.0116
1.83,1.254,0.317,1205.0,583.7,0.702,1.21161
8.03,1.391,0.547,1598.0,467.9,0.88,1.35419
7.22,1.732,0.681,541.9,430.2,0.919,1.41905
6.59,1.44,0.521,810.9,586.6,0.695,1.37898
7.25,1.964,0.898,1322.3,589.0,0.689,1.16149
5.29,1.779,0.475,870.7,361.2,0.973,1.53587
7.53,1.348,0.435,1586.0,426.8,0.922,1.50607
1.96,1.821,0.759,1764.6,441.3,0.908,1.11291
7.89,1.283,0.246,327.3,322.0,0.995,1.57585
6.92,1.441,0.619,998.9,329.3,0.992,1.28407
4.52,1.579,0.685,300.1,300.1,1.003,1.26604
4.01,1.908,0.609,864.7,432.1,0.917,1.45938
1.18,1.408,0.44,851.3,333.4,0.989,1.09278
4.02,1.551,0.539,449.5,395.4,0.949,1.43142
6.55,1.359,0.499,1182.4,419.5,0.928,1.41599
3.43,1.99,0.787,1450.6,480.4,0.866,1.28426
8.25,1.328,0.394,1092.7,393.4,0.95,1.56793
1.67,1.387,0.237,1463.2,344.3,0.984,0.91606
5.45,1.761,0.204,1527.7,390.3,0.953,1.13043
6.72,1.997,0.649,1205.6,440.8,0.908,1.52878
7.57,1.744,0.469,1065.2,316.3,0.997,1.59436
8.38,1.909,0.649,627.1,565.4,0.741,1.50458
4.34,1.952,0.371,881.2,553.2,0.763,1.4312
5.08,1.824,0.297,1637.3,494.2,0.85,1.38209
2.36,1.556,0.216,1675.0,318.0,0.997,0.89893
7.98,1.27,0.28,1470.7,377.2,0.962,1.58945
3.05,1.81,0.268,479.7,362.0,0.973,1.0778
3.87,1.864,0.454,903.2,560.2,0.751,1.46149
1.97,1.827,0.253,1368.9,347.8,0.982,0.81592
4.34,1.39,0.542,403.7,379.2,0.961,1.35231
8.84,1.238,0.45,649.2,531.8,0.798,1.42809
7.34,1.967,0.639,1518.2,481.7,0.865,1.52475
7.82,1.148,0.344,1187.4,533.2,0.796,1.51222
4.61,1.055,0.388,1174.9,547.1,0.774,1.28732
5.73,1.347,0.472,1404.1,495.4,0.848,1.40839
3.55,1.881,0.57,1242.6,387.8,0.954,1.43695
1.3,1.218,0.515,1685.7,307.3,1.001,0.96548
6.34,1.735,0.246,555.4,505.7,0.835,1.39523
2.1,1.633,0.653,1458.0,541.6,0.783,1.12771
7.51,1.004,0.334,957.0,413.1,0.934,1.47193
6.82,1.75,0.671,902.7,392.4,0.951,1.42989
3.63,1.971,0.584,567.5,321.4,0.995,1.46205
2.37,1.336,0.241,447.8,447.4,0.902,1.14977
7.59,1.68,0.668,348.8,338.3,0.987,1.43778
3.32,1.935,0.261,562.6,301.4,1.003,1.02015
8.71,1.602,0.511,462.0,446.1,0.903,1.57001
7.67,1.405,0.599,696.4,352.3,0.979,1.31449
2.79,1.215,0.367,695.7,578.4,0.714,1.33611
3.19,1.177,0.457,1124.5,461.8,0.887,1.23026
8.04,1.368,0.216,984.2,384.3,0.957,1.50082
8.08,1.267,0.521,1799.3,406.4,0.94,1.30206
2.39,1.986,0.556,951.9,300.3,1.003,1.3298
4.24,1.984,0.344,1563.8,378.5,0.961,1.31402
4.83,1.495,0.399,771.6,367.3,0.969,1.51458
5.57,1.505,0.326,861.8,331.9,0.99,1.51267
1.8,1.414,0.425,749.0,588.9,0.69,1.22497
4.17,1.838,0.278,1080.0,399.5,0.945,1.23072
6.4,1.497,0.553,1329.1,301.6,1.003,1.43591
5.82,1.15,0.38,1707.0,587.3,0.694,1.37694
1.74,1.544,0.264,1566.0,362.4,0.972,0.93462
4.35,1.952,0.784,352.0,328.3,0.992,1.37688
2.0,1.779,0.665,1481.4,330.7,0.991,1.23224
7.29,1.13,0.234,1671.9,497.2,0.846,1.5631
5.98,1.105,0.438,1348.9,452.6,0.897,1.282
4.81,1.81,0.547,1747.9,447.2,0.902,1.48625
5.54,1.858,0.782,576.0,352.2,0.979,1.33636
2.57,1.147,0.263,1628.3,402.6,0.943,1.28292
8.92,1.056,0.218,688.8,551.0,0.767,1.61487
1.19,1.41,0.488,1089.0,307.3,1.001,1.09338
4.86,1.929,0.67,1017.4,410.7,0.936,1.45948
3.67,1.31,0.403,1292.4,300.5,1.003,1.42546
5.1,1.962,0.521,1444.6,497.8,0.845,1.51894
7.63,1.777,0.679,492.2,413.0,0.934,1.45985
4.85,1.918,0.749,373.8,359.0,0.975,1.4111
2.49,1.541,0.571,1047.1,438.6,0.911,1.26905
4.58,1.24,0.306,1478.4,562.4,0.747,1.47251
5.63,1.952,0.345,885.2,440.0,0.909,1.44365
6.17,1.113,0.403,655.3,507.4,0.833,1.38646
1.89,1.995,0.39,1250.9,365.3,0.971,1.06358
3.24,1.652,0.603,1690.5,593.3,0.678,1.2556
8.07,1.216,0.513,688.1,594.1,0.676,1.22767
3.33,1.57,0.589,1381.1,551.1,0.767,1.26776
4.07,1.997,0.763,602.5,571.9,0.728,1.32799
7.32,1.503,0.31,421.8,396.1,0.948,1.57893
5.68,1.481,0.31,1583.2,331.4,0.99,1.49886
3.05,1.448,0.272,996.7,334.2,0.989,1.24942
5.54,1.254,0.267,1294.7,379.8,0.96,1.50519
4.31,1.92,0.228,635.9,405.0,0.941,1.05463
5.53,1.868,0.4,1450.8,447.8,0.901,1.50896
4.01,1.936,0.8,1548.2,359.0,0.975,1.28666
7.41,1.583,0.394,571.0,437.2,0.912,1.60173
8.58,1.291,0.509,1511.9,584.0,0.702,1.29695
6.65,1.532,0.379,746.9,373.3,0.965,1.5784
2.58,1.012,0.252,1517.3,561.5,0.748,1.30723
2.85,1.399,0.28,1023.3,453.3,0.896,1.27949
3.26,1.298,0.43,812.4,433.5,0.915,1.37651
3.93,1.675,0.749,579.3,387.2,0.955,1.17426
1.8,1.038,0.306,445.4,317.9,0.997,1.23865
2.13,1.935,0.865,469.2,399.9,0.945,1.09616
1.21,1.776,0.496,1636.1,496.4,0.847,1.07535
3.29,1.558,0.218,1588.5,472.4,0.875,1.10336
1.96,1.45,0.299,512.5,409.5,0.937,1.14087
4.02,1.23,0.441,333.1,312.5,0.999,1.4059
6.76,1.983,0.459,1162.1,550.5,0.768,1.5771
7.05,1.086,0.27,1144.6,529.3,0.802,1.55569
4.28,1.163,0.482,1328.5,488.8,0.856,1.17609
6.09,1.888,0.786,524.7,509.2,0.83,1.32433
2.08,1.106,0.435,1185.5,402.4,0.943,1.13835
1.04,1.366,0.331,1182.1,433.9,0.915,0.94866
7.32,1.262,0.285,1507.3,539.1,0.787,1.57258
6.25,1.659,0.703,1355.5,488.9,0.856,1.26235
5.82,1.943,0.708,720.1,318.8,0.996,1.47785
4.16,1.334,0.234,1668.6,485.3,0.86,1.35529
1.63,1.779,0.504,1734.1,515.4,0.822,1.1914
2.44,1.261,0.391,1197.5,400.5,0.944,1.31551
2.11,1.059,0.315,1173.5,477.0,0.87,1.26067
8.32,1.001,0.373,1500.4,395.7,0.948,1.37992
8.85,1.689,0.348,1136.1,427.4,0.921,1.60723
5.73,1.653,0.498,591.0,566.4,0.739,1.50906
2.88,1.718,0.496,1319.3,443.9,0.905,1.37999
6.68,1.089,0.212,1765.5,387.9,0.954,1.52413
5.24,1.548,0.664,1742.5,431.4,0.917,1.21695
6.93,1.647,0.277,429.0,416.7,0.931,1.49135
1.82,1.042,0.254,840.1,540.6,0.785,1.19775
8.08,1.733,0.576,564.6,359.8,0.974,1.55786
5.55,1.346,0.439,1470.2,565.3,0.741,1.42023
3.65,1.895,0.845,503.2,406.9,0.939,1.18803
5.03,1.096,0.224,1598.9,413.8,0.933,1.46626
7.39,1.074,0.339,900.7,551.4,0.767,1.47128
6.05,1.708,0.254,520.6,430.8,0.918,1.38049
2.08,1.43,0.514,628.9,336.5,0.988,1.26514
2.39,1.023,0.346,702.0,588.6,0.69,1.22505
4.09,1.374,0.402,956.3,595.7,0.672,1.42238
5.38,1.283,0.283,1323.4,319.1,0.996,1.50206
3.96,1.147,0.228,817.5,342.4,0.985,1.38402
1.67,1.614,0.71,1123.4,595.5,0.672,0.91691
8.66,1.188,0.454,1487.4,592.0,0.682,1.30934
8.25,1.776,0.321,1313.9,362.5,0.972,1.54336
3.18,1.594,0.299,991.5,353.1,0.978,1.26401
3.43,1.401,0.583,1077.6,596.1,0.671,1.10969
1.05,1.847,0.576,624.9,341.6,0.985,1.06057
7.72,1.169,0.491,737.1,332.6,0.99,1.30328
6.02,1.571,0.251,960.3,578.8,0.713,1.47826
5.65,1.124,0.413,1112.9,427.0,0.922,1.37085
7.8,1.811,0.523,1776.3,364.0,0.971,1.57751
4.58,1.496,0.544,1161.4,333.3,0.99,1.40451
6.48,1.731,0.403,1429.5,395.6,0.948,1.55851
1.23,1.877,0.258,1731.0,559.2,0.753,0.69189
4.34,1.234,0.443,1033.9,533.4,0.796,1.33561
3.48,1.644,0.402,1343.0,326.0,0.993,1.40788
7.52,1.475,0.526,978.9,486.5,0.859,1.45188
3.51,1.892,0.801,946.2,516.4,0.821,1.20029
2.37,1.084,0.324,1757.4,541.1,0.784,1.27144
8.87,1.623,0.456,499.3,436.1,0.913,1.61564
2.52,1.966,0.435,1243.8,527.4,0.805,1.29185
5.18,1.767,0.649,1493.5,322.0,0.995,1.42659
1.8,1.708,0.774,1600.3,305.2,1.002,0.99342
8.69,1.593,0.397,328.9,310.1,1.0,1.63232
8.19,1.717,0.261,1702.9,302.9,1.002,1.44982
7.03,1.563,0.604,1077.1,301.0,1.003,1.41972
8.24,1.568,0.631,731.3,450.5,0.899,1.38393
2.3,1.531,0.555,1123.0,348.6,0.981,1.27578
2.21,1.904,0.424,1540.9,328.4,0.992,1.20351
3.29,1.981,0.229,1102.9,340.0,0.986,0.88618
6.72,1.176,0.399,525.8,433.8,0.915,1.47924
3.09,1.705,0.7,1145.4,407.9,0.938,1.23331
